date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-10-10,3883.0,3900.74,3889.86,3855.47,112532584.0,7.65,0.2,3850.462,3840.887,3837.845,104114872.0,101924028.8,110609885.6
2017-10-09,3910.11,3918.84,3882.21,3876.03,135535856.0,45.71,1.19,3836.646,3835.113,3836.204,97982236.8,101914069.6,111231464.4
2017-09-29,3825.2,3852.22,3836.5,3825.2,93306032.0,13.96,0.36,3823.762,3831.206,3834.375,91664860.8,100153924.8,111932987.6
2017-09-28,3821.59,3827.33,3822.54,3813.75,93544072.0,1.34,0.04,3824.008,3830.686,3834.077,93127616.0,103066021.6,115199962.0
2017-09-27,3818.96,3832.57,3821.2,3818.81,85655816.0,0.42,0.01,3827.064,3831.428,3834.054,96638440.0,105247472.8,117170005.2
2017-09-26,3810.33,3821.69,3820.78,3808.38,81869408.0,2.99,0.08,3831.312,3833.569,3834.709,99733185.6,106222969.6,119954857.6
2017-09-25,3829.22,3835.39,3817.79,3811.12,103948976.0,-19.94,-0.52,3833.58,3835.284,3835.397,105845902.4,112455052.8,122272740.8
2017-09-22,3826.46,3842.25,3837.73,3816.82,100619808.0,-0.09,-0.0,3838.65,3836.07,3836.643,108642988.8,114448555.2,126354108.0
2017-09-21,3843.26,3860.8,3837.82,3837.38,111098192.0,-4.62,-0.12,3837.364,3834.896,3834.544,113004427.2,114990224.8,127820162.4
2017-09-20,3830.15,3850.94,3842.44,3827.89,101129544.0,10.32,0.27,3835.792,3834.101,3829.386,113856505.6,116268824.0,126762621.2
2017-09-19,3849.88,3857.3,3832.12,3820.29,112432992.0,-11.02,-0.29,3835.826,3834.802,3825.068,112712753.6,119295742.4,126954222.8
2017-09-18,3832.96,3862.36,3843.14,3832.96,117934408.0,11.84,0.31,3836.988,3837.295,3821.077,119064203.2,120548859.2,126347216.0
2017-09-15,3826.14,3843.3,3831.3,3818.52,122427000.0,1.34,0.04,3833.49,3837.543,3815.97,120254121.6,123712050.4,125466149.6
2017-09-14,3843.57,3854.49,3829.96,3820.09,115358584.0,-12.65,-0.33,3832.428,3837.467,3810.638,116976022.4,127333902.4,124172884.8
2017-09-13,3835.55,3847.78,3842.61,3822.94,95410784.0,4.68,0.12,3832.41,3836.68,3805.204,118681142.4,129092537.6,123837768.0
2017-09-12,3832.24,3849.39,3837.93,3822.0,144190240.0,12.28,0.32,3833.778,3835.849,3798.145,125878731.2,133686745.6,124273936.0
2017-09-11,3828.34,3850.74,3825.65,3817.51,123884000.0,-0.34,-0.01,3837.602,3835.51,3791.551,122033515.2,132090428.8,122386667.2
2017-09-08,3830.07,3843.02,3825.99,3813.98,106036504.0,-3.88,-0.1,3841.596,3837.216,3785.003,127169979.2,138259660.8,121957889.6
2017-09-07,3851.69,3858.16,3829.87,3828.84,123884184.0,-19.58,-0.51,3842.506,3834.192,3776.071,137691782.4,140650100.0,124175435.6
2017-09-06,3846.75,3858.25,3849.45,3831.38,131398728.0,-7.6,-0.2,3840.95,3824.67,3770.373,139503932.8,137256418.4,124485482.8
2017-09-05,3845.55,3865.29,3857.05,3841.95,124964160.0,11.43,0.3,3837.92,3815.334,3764.453,141494760.0,134612703.2,124149545.6
2017-09-04,3828.54,3847.09,3845.62,3813.55,149566320.0,15.08,0.39,3833.418,3804.859,3758.211,142147342.4,132145572.8,124763433.6
2017-09-01,3825.34,3843.62,3830.54,3818.16,158645520.0,8.45,0.22,3832.836,3794.396,3752.269,149349342.4,127220248.8,123496694.0
2017-08-31,3835.84,3840.2,3822.09,3800.89,132944936.0,-12.21,-0.32,3825.878,3783.809,3746.121,143608417.6,121011867.2,123437921.2
2017-08-30,3834.27,3854.71,3834.3,3827.86,141352864.0,-0.24,-0.01,3808.39,3773.728,3741.408,135008904.0,118582998.4,124098371.2
2017-08-29,3839.18,3847.93,3834.54,3825.76,128227072.0,-8.17,-0.21,3792.748,3760.44,3737.736,127730646.4,114861126.4,125645397.6
2017-08-28,3805.66,3866.94,3842.71,3805.66,185576320.0,46.96,1.24,3776.3,3747.592,3734.528,122143803.2,112682905.6,126861371.2
2017-08-25,3736.29,3795.97,3795.75,3736.29,129940896.0,61.1,1.64,3755.956,3732.789,3729.286,105091155.2,105656118.4,125004007.2
2017-08-24,3755.89,3765.71,3734.65,3729.09,89947368.0,-21.44,-0.57,3741.74,3717.949,3725.593,98415316.8,107700771.2,124077532.0
2017-08-23,3747.61,3772.46,3756.09,3741.72,104961576.0,3.79,0.1,3739.066,3716.076,3724.47,102157092.8,111714547.2,126830309.2
2017-08-22,3745.75,3758.29,3752.3,3734.56,100292856.0,11.31,0.3,3728.132,3713.571,3721.935,101991606.4,113686388.0,128398491.2
2017-08-21,3731.84,3744.26,3740.99,3728.62,100313080.0,16.32,0.44,3718.884,3711.562,3720.298,103222008.0,117381294.4,129467451.2
2017-08-18,3707.19,3733.49,3724.67,3700.41,96561704.0,3.39,0.09,3709.622,3710.142,3720.422,106221081.6,119773139.2,131195233.2
2017-08-17,3707.07,3722.62,3721.28,3704.41,108656248.0,19.86,0.54,3694.158,3708.433,3720.618,116986225.6,125863975.2,132264209.2
2017-08-16,3701.13,3707.14,3701.42,3679.73,104134144.0,-4.64,-0.12,3693.086,3709.088,3721.948,121272001.6,129613744.0,133951898.4
2017-08-15,3695.78,3719.29,3706.06,3692.28,106444864.0,11.38,0.31,3699.01,3715.031,3723.365,125381169.6,136429668.8,137869080.0
2017-08-14,3651.38,3698.37,3694.68,3651.38,115308448.0,47.33,1.3,3704.24,3721.463,3721.421,131540580.8,141039836.8,138777939.6
2017-08-11,3687.93,3700.49,3647.35,3645.09,150387424.0,-68.57,-1.84,3710.662,3725.782,3722.828,133325196.8,144351896.0,140013176.0
2017-08-10,3724.96,3746.86,3715.92,3688.18,130085128.0,-15.12,-0.41,3722.708,3733.236,3727.021,134741724.8,140454292.8,139436828.89
2017-08-09,3728.03,3739.0,3731.04,3713.57,124679984.0,-1.17,-0.03,3725.09,3732.863,3727.674,137955486.4,141946071.2,139986928.94
2017-08-08,3724.33,3737.33,3732.21,3718.81,137241920.0,5.42,0.14,3731.052,3730.298,3727.464,147478168.0,143110594.4,140943613.0
2017-08-07,3701.22,3730.78,3726.79,3689.96,124231528.0,19.21,0.52,3738.686,3729.033,3727.147,150539092.8,141553608.0,141190392.53
2017-08-04,3724.72,3738.73,3707.58,3707.0,157470064.0,-20.25,-0.54,3740.902,3730.701,3727.173,155378595.2,142617327.2,142401740.0
2017-08-03,3755.11,3766.35,3727.83,3718.44,146153936.0,-33.02,-0.88,3743.764,3732.803,3728.68,146166860.8,138664443.2,141242638.15
2017-08-02,3768.19,3784.35,3760.85,3759.28,172293392.0,-9.53,-0.25,3740.636,3734.808,3728.751,145936656.0,138290052.8,140833363.33
2017-08-01,3738.74,3770.4,3770.38,3737.1,152546544.0,32.51,0.87,3729.544,3731.698,3725.833,138743020.8,139308491.2,137973360.73
2017-07-31,3722.43,3746.52,3737.87,3713.66,148429040.0,15.98,0.43,3719.38,3721.378,3721.378,132568123.2,136516042.4,136516042.4
2017-07-28,3703.49,3725.54,3721.89,3696.78,111411392.0,9.7,0.26,3720.5,3719.546,3719.546,129856059.2,135192376.0,135192376.0
2017-07-27,3700.86,3716.69,3712.19,3672.5,145002912.0,6.8,0.18,3721.842,3719.253,3719.253,131162025.6,138164999.0,138164999.0
2017-07-26,3722.88,3738.53,3705.39,3684.18,136325216.0,-14.17,-0.38,3728.98,3720.261,3720.261,130643449.6,137188154.29,137188154.29
2017-07-25,3742.64,3752.16,3719.56,3713.28,121672056.0,-23.91,-0.64,3733.852,3722.74,3722.74,139873961.6,137331977.33,137331977.33
2017-07-24,3724.38,3755.19,3743.47,3719.85,134868720.0,14.87,0.4,3723.376,3723.376,3723.376,140463961.6,140463961.6,140463961.6
2017-07-21,3738.18,3751.69,3728.6,3722.07,117941224.0,-19.28,-0.51,3718.353,3718.353,3718.353,141862772.0,141862772.0,141862772.0
2017-07-20,3725.14,3750.19,3747.88,3723.07,142410032.0,18.13,0.49,3714.937,3714.937,3714.937,149836621.33,149836621.33,149836621.33
2017-07-19,3660.87,3731.05,3729.75,3658.2,182477776.0,62.57,1.71,3698.465,3698.465,3698.465,153549916.0,153549916.0,153549916.0
2017-07-18,3648.49,3667.54,3667.18,3622.04,124622056.0,3.62,0.1,3667.18,3667.18,3667.18,124622056.0,124622056.0,124622056.0
